tow_event_id,claim_id,vehicle_id,partner_id,origin_zip,origin_city,origin_state,yard_id,tow_distance_miles,tow_request_time,tow_completed_time,tow_duration_hours,tow_type,base_tow_cost,fuel_surcharge,labor_cost,third_party_tow_cost,internal_total_tow_cost,quoted_tow_price,accepted_flag,competitor_estimated_price,gross_tow_margin,outsourced_flag
TOW001584,CLM005679,VEH005679,P023,75149,Mesquite,TX,YARD_AUS_01,20.6,2025-06-24 06:00:00,2025-06-24 12:29:55,6.5,standard,139,24,72,0,235,302,0,349,67,0
TOW001585,CLM009085,VEH009085,P023,77520,Baytown,TX,YARD_HOU_01,20.3,2025-01-20 06:00:00,2025-01-20 14:08:38,8.1,long_distance,138,14,72,0,224,289,0,286,65,0
TOW001586,CLM000941,VEH000941,P040,78664,Round Rock,TX,YARD_DAL_01,13.0,2025-01-03 16:00:00,2025-01-03 18:44:24,2.7,after_hours,115,14,58,0,187,218,0,241,31,0
TOW001587,CLM007829,VEH007829,P004,75024,Plano,TX,YARD_HOU_01,15.7,2025-07-28 22:00:00,2025-07-29 01:57:00,4.0,standard,124,12,63,0,199,236,1,221,37,0
TOW001588,CLM003901,VEH003901,P010,75201,Dallas,TX,YARD_OKC_01,30.8,2025-05-20 10:00:00,2025-05-20 17:38:44,7.6,long_distance,170,17,90,0,278,354,1,379,76,0
TOW001589,CLM003701,VEH003701,P013,78664,Round Rock,TX,YARD_HOU_01,13.7,2024-12-31 10:00:00,2024-12-31 17:10:48,7.2,long_distance,117,13,60,0,190,279,1,274,89,0
TOW001590,CLM005744,VEH005744,P014,78701,Austin,TX,YARD_DAL_01,28.6,2025-02-20 13:00:00,2025-02-20 18:57:27,6.0,standard,164,19,86,0,269,399,1,425,130,0
TOW001591,CLM007972,VEH007972,P037,73102,Oklahoma City,OK,YARD_AUS_01,13.2,2025-04-10 11:00:00,2025-04-10 19:27:32,8.5,priority,116,10,59,404,404,523,0,545,119,1
TOW001592,CLM002033,VEH002033,P023,78664,Round Rock,TX,YARD_DAL_01,13.3,2025-05-14 14:00:00,2025-05-14 18:47:33,4.8,priority,116,10,59,0,185,256,0,287,71,0
TOW001593,CLM009990,VEH009990,P005,77520,Baytown,TX,YARD_AUS_01,21.2,2025-07-10 14:00:00,2025-07-10 17:38:54,3.6,standard,141,13,73,0,226,293,1,321,67,0
TOW001594,CLM007616,VEH007616,P021,77002,Houston,TX,YARD_DAL_01,11.4,2024-12-31 18:00:00,2024-12-31 23:05:24,5.1,priority,110,10,56,0,176,234,0,243,58,0
TOW001595,CLM002507,VEH002507,P008,78664,Round Rock,TX,YARD_OKC_01,21.4,2025-03-06 16:00:00,2025-03-06 22:51:14,6.9,after_hours,141,21,74,470,470,620,1,581,150,1
TOW001596,CLM008566,VEH008566,P015,78664,Round Rock,TX,YARD_HOU_01,35.4,2025-07-27 11:00:00,2025-07-27 17:13:46,6.2,standard,185,23,99,0,306,349,0,317,43,0
TOW001597,CLM008413,VEH008413,P040,75149,Mesquite,TX,YARD_AUS_01,4.7,2025-04-22 11:00:00,2025-04-22 15:11:08,4.2,priority,90,5,43,237,237,272,1,260,35,1
TOW001598,CLM001511,VEH001511,P005,73102,Oklahoma City,OK,YARD_OKC_01,19.1,2025-04-08 21:00:00,2025-04-09 04:56:10,7.9,heavy_vehicle,354,13,199,771,771,1079,1,1028,308,1
TOW001599,CLM008407,VEH008407,P014,78664,Round Rock,TX,YARD_OKC_01,11.0,2025-04-19 22:00:00,2025-04-20 03:53:39,5.9,heavy_vehicle,329,10,185,0,524,711,1,748,187,0
TOW001600,CLM007597,VEH007597,P005,77520,Baytown,TX,YARD_DAL_01,12.3,2025-03-28 19:00:00,2025-03-28 23:40:57,4.7,standard,113,8,57,0,179,233,0,261,54,0
TOW001601,CLM009675,VEH009675,P028,75024,Plano,TX,YARD_DAL_01,15.2,2025-06-25 21:00:00,2025-06-26 03:18:59,6.3,standard,122,13,62,251,251,287,1,304,36,1
TOW001602,CLM002856,VEH002856,P023,77520,Baytown,TX,YARD_HOU_01,33.2,2025-05-22 13:00:00,2025-05-22 22:27:24,9.5,priority,178,19,95,0,292,337,0,397,45,0
TOW001603,CLM009949,VEH009949,P040,77002,Houston,TX,YARD_DAL_01,40.5,2025-04-02 06:00:00,2025-04-02 10:42:29,4.7,long_distance,201,30,108,490,490,599,0,691,109,1
TOW001604,CLM009938,VEH009938,P026,76010,Arlington,TX,YARD_AUS_01,69.5,2025-04-11 07:00:00,2025-04-11 16:56:31,9.9,standard,290,43,160,0,494,634,0,537,140,0
TOW001605,CLM008217,VEH008217,P006,75149,Mesquite,TX,YARD_OKC_01,18.3,2025-02-11 13:00:00,2025-02-11 16:53:25,3.9,standard,132,20,68,0,220,287,0,251,67,0
TOW001606,CLM001684,VEH001684,P015,75149,Mesquite,TX,YARD_OKC_01,34.3,2025-01-06 12:00:00,2025-01-06 16:11:53,4.2,standard,181,32,97,350,350,479,0,484,129,1
TOW001607,CLM000869,VEH000869,P022,73102,Oklahoma City,OK,YARD_HOU_01,17.7,2025-05-17 16:00:00,2025-05-18 04:35:34,12.6,heavy_vehicle,350,11,197,702,702,801,0,820,99,1
TOW001608,CLM002871,VEH002871,P014,78664,Round Rock,TX,YARD_OKC_01,16.2,2025-07-09 19:00:00,2025-07-10 01:07:57,6.1,standard,125,12,64,0,201,241,0,255,40,0
TOW001609,CLM009752,VEH009752,P013,75201,Dallas,TX,YARD_HOU_01,45.0,2025-05-18 17:00:00,2025-05-19 02:51:25,9.9,standard,214,31,116,0,362,429,0,432,67,0
TOW001610,CLM002032,VEH002032,P003,78664,Round Rock,TX,YARD_OKC_01,16.9,2025-04-13 18:00:00,2025-04-13 20:50:29,2.8,standard,127,17,65,0,210,293,0,285,83,0
TOW001611,CLM000562,VEH000562,P023,73102,Oklahoma City,OK,YARD_AUS_01,14.5,2025-02-05 22:00:00,2025-02-06 02:29:51,4.5,long_distance,120,12,61,0,193,269,0,250,76,0
TOW001612,CLM008148,VEH008148,P023,75024,Plano,TX,YARD_OKC_01,58.1,2025-04-15 22:00:00,2025-04-16 04:51:28,6.9,priority,255,38,140,0,433,533,0,527,100,0
TOW001613,CLM005399,VEH005399,P030,78664,Round Rock,TX,YARD_AUS_01,35.4,2025-06-19 13:00:00,2025-06-19 18:31:49,5.5,standard,185,30,99,0,314,483,0,426,169,0
TOW001614,CLM005117,VEH005117,P002,73102,Oklahoma City,OK,YARD_DAL_01,28.2,2025-01-29 06:00:00,2025-01-29 11:16:11,5.3,long_distance,162,18,86,0,267,381,0,391,114,0
TOW001615,CLM007283,VEH007283,P039,75149,Mesquite,TX,YARD_HOU_01,83.6,2025-07-17 16:00:00,2025-07-18 03:24:53,11.4,priority,334,91,185,666,666,797,0,721,131,1
TOW001616,CLM009856,VEH009856,P035,75149,Mesquite,TX,YARD_DAL_01,18.5,2025-02-05 22:00:00,2025-02-06 06:22:57,8.4,standard,132,20,68,0,221,269,0,275,48,0
TOW001617,CLM003298,VEH003298,P023,73102,Oklahoma City,OK,YARD_AUS_01,71.7,2025-04-06 19:00:00,2025-04-07 03:57:02,9.0,after_hours,297,52,164,604,604,855,0,809,251,1
TOW001618,CLM009151,VEH009151,P015,75201,Dallas,TX,YARD_OKC_01,10.2,2025-05-08 22:00:00,2025-05-09 05:13:36,7.2,long_distance,107,8,53,0,168,257,1,241,89,0
TOW001619,CLM007769,VEH007769,P031,78664,Round Rock,TX,YARD_HOU_01,28.8,2025-01-10 06:00:00,2025-01-10 11:09:58,5.2,standard,164,17,87,0,268,403,1,342,135,0
TOW001620,CLM002600,VEH002600,P028,77002,Houston,TX,YARD_DAL_01,38.0,2025-07-07 06:00:00,2025-07-07 13:44:33,7.7,standard,193,43,103,0,339,424,1,494,85,0
TOW001621,CLM003898,VEH003898,P014,76010,Arlington,TX,YARD_AUS_01,61.5,2025-02-23 06:00:00,2025-02-23 13:39:48,7.7,long_distance,266,60,146,0,472,636,1,672,164,0
TOW001622,CLM008782,VEH008782,P024,75024,Plano,TX,YARD_OKC_01,28.9,2025-03-15 17:00:00,2025-03-16 01:42:28,8.7,priority,165,19,87,0,270,306,0,245,36,0
TOW001623,CLM003366,VEH003366,P026,75024,Plano,TX,YARD_HOU_01,16.5,2025-02-17 21:00:00,2025-02-18 05:10:43,8.2,long_distance,126,18,65,0,209,238,0,240,29,0
TOW001624,CLM005223,VEH005223,P030,77002,Houston,TX,YARD_HOU_01,52.7,2025-01-01 19:00:00,2025-01-01 23:37:33,4.6,after_hours,238,50,130,622,622,727,1,714,105,1
TOW001625,CLM000906,VEH000906,P014,76010,Arlington,TX,YARD_AUS_01,25.2,2025-04-14 20:00:00,2025-04-15 03:28:29,7.5,after_hours,153,30,80,0,263,347,0,274,84,0
TOW001626,CLM008168,VEH008168,P014,76010,Arlington,TX,YARD_DAL_01,44.1,2025-03-25 12:00:00,2025-03-25 22:01:29,10.0,after_hours,212,38,114,0,364,563,0,528,199,0
TOW001627,CLM001457,VEH001457,P025,75149,Mesquite,TX,YARD_HOU_01,39.4,2025-06-14 06:00:00,2025-06-14 09:42:51,3.7,after_hours,197,41,106,0,344,505,0,469,161,0
TOW001628,CLM006614,VEH006614,P039,73102,Oklahoma City,OK,YARD_DAL_01,14.4,2025-07-27 08:00:00,2025-07-27 12:30:16,4.5,standard,120,17,61,267,267,386,1,413,119,1
TOW001629,CLM007710,VEH007710,P023,77002,Houston,TX,YARD_AUS_01,7.7,2025-01-31 06:00:00,2025-01-31 10:56:59,4.9,after_hours,99,6,49,221,221,267,1,314,46,1
TOW001630,CLM005047,VEH005047,P040,75201,Dallas,TX,YARD_OKC_01,29.3,2025-07-18 06:00:00,2025-07-18 12:22:09,6.4,long_distance,166,29,88,0,283,374,1,398,91,0
TOW001631,CLM007099,VEH007099,P032,73102,Oklahoma City,OK,YARD_OKC_01,61.1,2025-07-15 13:00:00,2025-07-15 22:20:51,9.3,standard,264,57,145,0,467,624,0,619,157,0
TOW001632,CLM000575,VEH000575,P026,73102,Oklahoma City,OK,YARD_OKC_01,56.2,2025-03-01 06:00:00,2025-03-01 16:24:02,10.4,standard,249,55,136,0,440,550,0,525,110,0
TOW001633,CLM004867,VEH004867,P038,78701,Austin,TX,YARD_HOU_01,12.5,2025-03-14 06:00:00,2025-03-14 10:38:49,4.6,standard,114,14,58,0,185,221,0,275,36,0
TOW001634,CLM005322,VEH005322,P031,78664,Round Rock,TX,YARD_DAL_01,20.3,2025-02-06 21:00:00,2025-02-07 01:21:26,4.4,standard,138,19,72,0,228,306,0,283,78,0
TOW001635,CLM009923,VEH009923,P021,77002,Houston,TX,YARD_DAL_01,3.6,2025-06-09 12:00:00,2025-06-09 14:45:01,2.8,standard,86,3,41,0,131,191,0,182,60,0
TOW001636,CLM002059,VEH002059,P003,77002,Houston,TX,YARD_DAL_01,3.9,2025-07-21 17:00:00,2025-07-21 20:36:04,3.6,standard,87,2,42,313,313,374,1,416,61,1
TOW001637,CLM002133,VEH002133,P035,73102,Oklahoma City,OK,YARD_HOU_01,6.8,2025-01-05 10:00:00,2025-01-05 12:19:23,2.3,standard,96,5,47,0,148,225,1,225,77,0
TOW001638,CLM006835,VEH006835,P024,77002,Houston,TX,YARD_DAL_01,3.6,2025-05-17 06:00:00,2025-05-17 14:02:20,8.0,standard,86,3,41,0,131,172,0,197,41,0
TOW001639,CLM009266,VEH009266,P014,76010,Arlington,TX,YARD_OKC_01,23.0,2025-02-05 07:00:00,2025-02-05 09:22:15,2.4,priority,146,21,76,443,443,659,1,783,216,1
TOW001640,CLM002676,VEH002676,P028,78701,Austin,TX,YARD_AUS_01,48.7,2025-06-30 16:00:00,2025-07-01 00:32:27,8.5,standard,226,36,123,575,575,881,1,904,306,1
TOW001641,CLM004789,VEH004789,P003,75201,Dallas,TX,YARD_AUS_01,28.8,2025-01-28 08:00:00,2025-01-28 13:44:11,5.7,long_distance,164,33,87,0,284,412,1,475,128,0
TOW001642,CLM003684,VEH003684,P037,73102,Oklahoma City,OK,YARD_AUS_01,44.2,2025-05-26 22:00:00,2025-05-27 07:03:17,9.1,after_hours,212,25,115,0,351,467,0,457,116,0
TOW001643,CLM001500,VEH001500,P001,78664,Round Rock,TX,YARD_HOU_01,63.9,2025-01-20 18:00:00,2025-01-21 05:09:20,11.2,standard,273,57,150,0,480,577,1,607,97,0
TOW001644,CLM000134,VEH000134,P024,73102,Oklahoma City,OK,YARD_AUS_01,24.2,2025-03-06 10:00:00,2025-03-06 15:05:16,5.1,standard,150,17,79,422,422,545,1,571,123,1
TOW001645,CLM009687,VEH009687,P037,78664,Round Rock,TX,YARD_OKC_01,16.1,2025-04-19 15:00:00,2025-04-19 21:56:01,6.9,priority,125,18,64,0,207,300,0,245,93,0
TOW001646,CLM002028,VEH002028,P006,75024,Plano,TX,YARD_HOU_01,28.8,2025-01-11 16:00:00,2025-01-11 18:51:37,2.9,standard,164,28,87,419,419,603,1,552,184,1
TOW001647,CLM006636,VEH006636,P030,75024,Plano,TX,YARD_DAL_01,30.1,2025-01-26 16:00:00,2025-01-27 00:10:48,8.2,standard,168,36,89,0,293,416,1,428,123,0
TOW001648,CLM006531,VEH006531,P005,76010,Arlington,TX,YARD_DAL_01,5.6,2025-03-07 20:00:00,2025-03-08 00:02:27,4.0,standard,92,3,45,0,141,198,1,198,57,0
TOW001649,CLM009327,VEH009327,P020,75024,Plano,TX,YARD_HOU_01,7.9,2025-07-29 19:00:00,2025-07-30 02:40:14,7.7,standard,99,4,49,0,153,172,1,171,19,0
TOW001650,CLM006306,VEH006306,P003,78664,Round Rock,TX,YARD_OKC_01,21.6,2025-05-24 22:00:00,2025-05-25 01:14:31,3.2,standard,142,13,74,0,229,321,1,305,92,0
TOW001651,CLM007297,VEH007297,P004,75024,Plano,TX,YARD_DAL_01,14.3,2025-01-03 14:00:00,2025-01-03 20:11:30,6.2,heavy_vehicle,339,15,191,0,545,820,1,794,275,0
TOW001652,CLM006324,VEH006324,P029,73102,Oklahoma City,OK,YARD_AUS_01,33.1,2025-04-13 08:00:00,2025-04-13 16:44:06,8.7,standard,178,33,95,0,305,434,1,398,129,0
TOW001653,CLM006640,VEH006640,P023,75149,Mesquite,TX,YARD_DAL_01,6.5,2025-05-16 14:00:00,2025-05-16 15:47:34,1.8,priority,95,6,47,0,148,226,1,203,78,0
TOW001654,CLM009682,VEH009682,P015,73102,Oklahoma City,OK,YARD_DAL_01,32.2,2025-04-15 12:00:00,2025-04-15 16:33:55,4.6,standard,175,24,93,0,292,401,1,392,109,0
TOW001655,CLM003645,VEH003645,P031,78701,Austin,TX,YARD_AUS_01,7.4,2025-03-28 17:00:00,2025-03-28 23:30:27,6.5,long_distance,98,9,48,0,155,176,1,211,21,0
TOW001656,CLM003222,VEH003222,P002,78701,Austin,TX,YARD_DAL_01,38.6,2025-04-03 14:00:00,2025-04-03 19:31:08,5.5,standard,195,39,104,0,339,451,1,415,112,0
TOW001657,CLM007079,VEH007079,P031,75201,Dallas,TX,YARD_DAL_01,13.4,2025-07-11 16:00:00,2025-07-11 23:42:49,7.7,standard,117,13,59,0,189,225,1,231,36,0
TOW001658,CLM009735,VEH009735,P039,78664,Round Rock,TX,YARD_AUS_01,13.7,2025-04-20 14:00:00,2025-04-20 17:36:29,3.6,standard,117,14,60,412,412,577,0,573,165,1
TOW001659,CLM001521,VEH001521,P030,78664,Round Rock,TX,YARD_OKC_01,19.8,2025-07-07 19:00:00,2025-07-08 04:04:29,9.1,standard,136,21,71,0,228,308,0,260,80,0
TOW001660,CLM000630,VEH000630,P015,75149,Mesquite,TX,YARD_DAL_01,17.3,2025-05-29 17:00:00,2025-05-29 22:12:07,5.2,standard,129,14,66,278,278,350,0,323,72,1
TOW001661,CLM005361,VEH005361,P003,75201,Dallas,TX,YARD_OKC_01,147.0,2025-03-19 07:00:00,2025-03-19 18:49:29,11.8,standard,531,110,300,1007,1007,1200,1,1329,193,1
TOW001662,CLM008005,VEH008005,P023,77520,Baytown,TX,YARD_DAL_01,17.0,2025-05-31 14:00:00,2025-05-31 20:00:01,6.0,standard,128,14,66,0,207,287,0,281,80,0
TOW001663,CLM000966,VEH000966,P028,75201,Dallas,TX,YARD_HOU_01,82.2,2025-05-26 20:00:00,2025-05-27 04:28:20,8.5,standard,330,83,183,818,818,1154,1,1294,336,1
TOW001664,CLM008348,VEH008348,P002,78664,Round Rock,TX,YARD_HOU_01,14.7,2025-02-08 17:00:00,2025-02-08 23:57:54,7.0,standard,121,16,61,0,198,278,0,248,80,0
TOW001665,CLM001230,VEH001230,P015,78664,Round Rock,TX,YARD_HOU_01,7.3,2025-05-04 18:00:00,2025-05-04 21:22:01,3.4,long_distance,98,8,48,0,154,173,0,161,19,0
TOW001666,CLM003573,VEH003573,P014,77520,Baytown,TX,YARD_OKC_01,22.7,2025-04-16 20:00:00,2025-04-17 03:26:36,7.4,standard,145,16,76,0,237,287,1,255,50,0
TOW001667,CLM002780,VEH002780,P037,75149,Mesquite,TX,YARD_HOU_01,20.0,2025-05-23 17:00:00,2025-05-24 01:22:46,8.4,standard,137,19,71,0,227,286,0,300,59,0
TOW001668,CLM008109,VEH008109,P004,75201,Dallas,TX,YARD_HOU_01,24.5,2025-05-01 08:00:00,2025-05-01 10:58:58,3.0,long_distance,151,16,79,301,301,423,0,440,122,1
TOW001669,CLM006091,VEH006091,P003,77520,Baytown,TX,YARD_HOU_01,12.2,2025-06-07 20:00:00,2025-06-08 01:53:28,5.9,standard,113,9,57,0,178,258,1,286,80,0
TOW001670,CLM007226,VEH007226,P013,75149,Mesquite,TX,YARD_OKC_01,22.7,2025-01-25 16:00:00,2025-01-25 18:55:23,2.9,long_distance,145,27,76,402,402,501,0,468,99,1
TOW001671,CLM007923,VEH007923,P038,75201,Dallas,TX,YARD_HOU_01,78.2,2025-02-20 13:00:00,2025-02-20 19:17:54,6.3,long_distance,317,82,176,625,625,875,0,635,250,1
TOW001672,CLM009097,VEH009097,P028,73102,Oklahoma City,OK,YARD_DAL_01,34.3,2025-06-01 19:00:00,2025-06-02 01:47:44,6.8,priority,181,29,97,0,307,440,1,489,133,0
TOW001673,CLM008696,VEH008696,P014,73102,Oklahoma City,OK,YARD_OKC_01,22.0,2025-05-05 15:00:00,2025-05-05 23:34:15,8.6,priority,143,23,75,0,240,351,0,339,111,0
TOW001674,CLM000269,VEH000269,P037,75201,Dallas,TX,YARD_HOU_01,7.7,2025-03-18 12:00:00,2025-03-18 13:25:43,1.4,after_hours,99,8,49,360,360,496,0,459,136,1
TOW001675,CLM009876,VEH009876,P014,77520,Baytown,TX,YARD_HOU_01,19.4,2025-04-19 20:00:00,2025-04-20 03:37:51,7.6,standard,135,14,70,0,219,336,1,379,117,0
TOW001676,CLM007047,VEH007047,P002,77520,Baytown,TX,YARD_HOU_01,5.8,2025-01-16 15:00:00,2025-01-16 20:43:28,5.7,standard,93,6,45,188,188,229,0,231,41,1
TOW001677,CLM003010,VEH003010,P003,77520,Baytown,TX,YARD_HOU_01,9.9,2025-03-05 10:00:00,2025-03-05 15:16:13,5.3,priority,106,9,53,0,168,245,0,163,77,0
TOW001678,CLM001054,VEH001054,P018,75149,Mesquite,TX,YARD_OKC_01,14.9,2025-05-22 19:00:00,2025-05-23 01:09:36,6.2,standard,121,9,62,0,192,258,1,270,66,0
TOW001679,CLM001754,VEH001754,P030,77002,Houston,TX,YARD_AUS_01,23.8,2025-03-23 21:00:00,2025-03-24 01:37:42,4.6,priority,149,21,78,0,248,336,0,250,88,0
TOW001680,CLM007671,VEH007671,P031,75201,Dallas,TX,YARD_DAL_01,6.1,2025-02-19 08:00:00,2025-02-19 16:15:14,8.3,priority,94,4,46,0,144,165,1,177,21,0
TOW001681,CLM005968,VEH005968,P012,78664,Round Rock,TX,YARD_AUS_01,8.6,2025-01-23 09:00:00,2025-01-23 13:07:28,4.1,standard,102,10,50,0,162,195,0,174,33,0
TOW001682,CLM000312,VEH000312,P015,77002,Houston,TX,YARD_HOU_01,6.1,2025-06-17 15:00:00,2025-06-17 19:40:23,4.7,long_distance,94,4,46,0,144,191,1,234,47,0
TOW001683,CLM009794,VEH009794,P040,75201,Dallas,TX,YARD_OKC_01,22.1,2025-02-18 16:00:00,2025-02-18 19:07:56,3.1,standard,144,15,75,0,234,295,0,252,61,0
TOW001684,CLM004292,VEH004292,P028,75149,Mesquite,TX,YARD_AUS_01,11.4,2025-06-12 20:00:00,2025-06-12 23:11:17,3.2,standard,110,10,56,0,176,227,1,207,51,0
TOW001685,CLM005224,VEH005224,P035,75024,Plano,TX,YARD_OKC_01,8.2,2025-05-18 18:00:00,2025-05-18 22:17:13,4.3,standard,100,9,50,0,159,185,1,157,26,0
TOW001686,CLM000252,VEH000252,P018,76010,Arlington,TX,YARD_DAL_01,22.1,2025-06-16 21:00:00,2025-06-16 23:31:25,2.5,long_distance,144,17,75,347,347,518,1,548,171,1
TOW001687,CLM005315,VEH005315,P007,78664,Round Rock,TX,YARD_DAL_01,56.4,2025-05-30 20:00:00,2025-05-31 04:52:47,8.9,long_distance,250,46,137,0,433,554,1,568,121,0
TOW001688,CLM001596,VEH001596,P028,78664,Round Rock,TX,YARD_DAL_01,86.4,2025-06-29 07:00:00,2025-06-29 17:07:30,10.1,standard,343,52,191,783,783,941,1,1021,158,1
TOW001689,CLM004674,VEH004674,P038,75149,Mesquite,TX,YARD_HOU_01,94.2,2025-03-12 21:00:00,2025-03-13 07:27:09,10.5,standard,367,80,205,707,707,1033,1,1249,326,1
TOW001690,CLM003288,VEH003288,P015,78701,Austin,TX,YARD_AUS_01,15.1,2025-04-17 07:00:00,2025-04-17 12:00:57,5.0,standard,122,18,62,0,202,237,0,210,35,0
TOW001691,CLM000519,VEH000519,P014,77002,Houston,TX,YARD_DAL_01,17.4,2025-05-02 09:00:00,2025-05-02 14:55:21,5.9,standard,129,19,66,0,214,257,1,274,43,0
TOW001692,CLM006323,VEH006323,P028,76010,Arlington,TX,YARD_AUS_01,18.9,2025-01-02 21:00:00,2025-01-02 23:09:08,2.2,priority,134,12,69,0,214,272,0,262,58,0
TOW001693,CLM000827,VEH000827,P015,78664,Round Rock,TX,YARD_DAL_01,9.8,2025-03-18 15:00:00,2025-03-18 20:16:24,5.3,long_distance,105,6,53,0,164,252,0,224,88,0
TOW001694,CLM006749,VEH006749,P015,77002,Houston,TX,YARD_DAL_01,12.8,2025-04-28 20:00:00,2025-04-28 22:33:29,2.6,after_hours,115,12,58,0,185,215,1,209,30,0
TOW001695,CLM006903,VEH006903,P008,75201,Dallas,TX,YARD_DAL_01,15.7,2025-05-03 08:00:00,2025-05-03 15:28:19,7.5,after_hours,124,13,63,276,276,392,1,376,116,1
TOW001696,CLM002823,VEH002823,P027,76010,Arlington,TX,YARD_OKC_01,18.5,2025-07-02 18:00:00,2025-07-02 22:30:11,4.5,standard,132,19,68,0,219,331,0,312,112,0
TOW001697,CLM005682,VEH005682,P033,77520,Baytown,TX,YARD_OKC_01,13.1,2025-06-16 07:00:00,2025-06-16 10:44:44,3.7,standard,116,14,59,0,188,219,1,222,31,0
TOW001698,CLM007086,VEH007086,P017,78664,Round Rock,TX,YARD_HOU_01,25.1,2025-04-08 19:00:00,2025-04-09 07:48:12,12.8,heavy_vehicle,373,30,210,0,613,782,1,763,169,0
TOW001699,CLM005665,VEH005665,P024,78664,Round Rock,TX,YARD_DAL_01,51.7,2025-03-28 15:00:00,2025-03-29 00:10:58,9.2,long_distance,235,29,128,0,392,481,1,548,89,0
TOW001700,CLM009809,VEH009809,P028,77002,Houston,TX,YARD_OKC_01,12.9,2025-02-01 12:00:00,2025-02-01 16:04:28,4.1,long_distance,115,8,58,0,182,230,1,194,48,0
TOW001701,CLM008106,VEH008106,P023,73102,Oklahoma City,OK,YARD_HOU_01,13.4,2025-07-16 14:00:00,2025-07-16 19:35:55,5.6,standard,117,15,59,0,191,287,1,296,96,0
TOW001702,CLM002469,VEH002469,P003,78664,Round Rock,TX,YARD_AUS_01,58.5,2025-05-30 09:00:00,2025-05-30 15:52:02,6.9,standard,256,49,140,0,446,556,1,645,110,0
TOW001703,CLM003666,VEH003666,P037,75024,Plano,TX,YARD_OKC_01,110.1,2025-04-02 07:00:00,2025-04-02 14:17:13,7.3,standard,416,124,233,980,980,1383,0,1530,403,1
TOW001704,CLM006238,VEH006238,P005,78664,Round Rock,TX,YARD_DAL_01,45.5,2025-02-26 11:00:00,2025-02-26 15:20:34,4.3,after_hours,216,37,117,0,370,425,1,449,55,0
TOW001705,CLM006653,VEH006653,P004,75024,Plano,TX,YARD_DAL_01,25.6,2025-05-07 06:00:00,2025-05-07 14:11:52,8.2,after_hours,154,27,81,0,262,328,1,363,66,0
TOW001706,CLM007601,VEH007601,P002,78664,Round Rock,TX,YARD_DAL_01,12.3,2025-06-27 18:00:00,2025-06-27 22:19:34,4.3,long_distance,113,13,57,0,184,235,0,253,51,0
TOW001707,CLM005058,VEH005058,P037,78664,Round Rock,TX,YARD_DAL_01,10.7,2025-03-04 20:00:00,2025-03-04 23:50:47,3.8,standard,108,12,54,0,174,260,0,316,86,0
TOW001708,CLM003390,VEH003390,P037,75201,Dallas,TX,YARD_DAL_01,169.6,2025-06-14 15:00:00,2025-06-15 05:21:09,14.4,long_distance,601,177,340,1278,1278,1535,0,1431,257,1
TOW001709,CLM008304,VEH008304,P037,77520,Baytown,TX,YARD_OKC_01,37.7,2025-05-31 11:00:00,2025-05-31 19:01:36,8.0,after_hours,192,22,103,367,367,420,0,308,53,1
TOW001710,CLM005769,VEH005769,P028,76010,Arlington,TX,YARD_DAL_01,23.6,2025-02-12 17:00:00,2025-02-12 22:07:20,5.1,standard,148,22,77,0,248,298,1,314,50,0
TOW001711,CLM000392,VEH000392,P005,75201,Dallas,TX,YARD_DAL_01,7.2,2025-02-11 10:00:00,2025-02-11 17:36:04,7.6,standard,97,7,48,349,349,442,1,507,93,1
TOW001712,CLM005042,VEH005042,P002,75201,Dallas,TX,YARD_HOU_01,21.0,2025-02-22 07:00:00,2025-02-22 12:43:41,5.7,standard,140,21,73,366,366,529,0,486,163,1
TOW001713,CLM005809,VEH005809,P025,77520,Baytown,TX,YARD_OKC_01,22.7,2025-04-05 19:00:00,2025-04-06 01:22:15,6.4,standard,145,15,76,0,236,278,0,301,42,0
TOW001714,CLM000655,VEH000655,P014,75201,Dallas,TX,YARD_AUS_01,12.9,2025-03-13 18:00:00,2025-03-13 21:30:01,3.5,standard,115,8,58,278,278,398,0,385,120,1
TOW001715,CLM001122,VEH001122,P015,75024,Plano,TX,YARD_OKC_01,50.3,2025-07-03 17:00:00,2025-07-03 22:31:44,5.5,standard,231,56,126,0,412,536,1,548,124,0
TOW001716,CLM002476,VEH002476,P029,78701,Austin,TX,YARD_OKC_01,65.2,2025-04-23 20:00:00,2025-04-24 06:10:18,10.2,standard,277,77,152,692,692,1031,0,927,339,1
TOW001717,CLM000816,VEH000816,P028,78701,Austin,TX,YARD_OKC_01,27.4,2025-07-22 06:00:00,2025-07-22 14:55:49,8.9,standard,160,32,84,0,276,386,1,379,110,0
TOW001718,CLM000129,VEH000129,P021,77002,Houston,TX,YARD_OKC_01,4.2,2025-02-10 11:00:00,2025-02-10 13:44:07,2.7,long_distance,88,3,43,0,134,163,0,217,29,0
TOW001719,CLM005601,VEH005601,P028,75149,Mesquite,TX,YARD_AUS_01,15.0,2025-05-22 07:00:00,2025-05-22 15:03:44,8.1,long_distance,122,17,62,371,371,519,0,437,148,1
TOW001720,CLM001283,VEH001283,P015,75201,Dallas,TX,YARD_OKC_01,57.5,2025-07-15 22:00:00,2025-07-16 05:15:21,7.3,standard,253,57,138,0,449,675,1,495,226,0
