yard_id,yard_name,region,zone_id,row_id,slot_id,zone_type,distance_to_gate_meters,distance_to_office_meters,distance_to_loading_area_meters,capacity,current_occupancy,occupancy_rate,congestion_score,accessibility_score,equipment_required,surface_type,indoor_flag,active_flag
YARD_HOU_01,Houston East Yard,Texas,A,A09,A09-012,standard,308,156,161,1,1,1.00,33,55,none,dirt,0,1
YARD_HOU_01,Houston East Yard,Texas,B,B09,B09-013,standard,627,679,847,1,1,1.00,33,57,none,gravel,0,1
YARD_HOU_01,Houston East Yard,Texas,OF,OF09,OF09-014,overflow,1721,1843,1920,1,1,1.00,71,29,forklift,gravel,0,1
YARD_HOU_01,Houston East Yard,Texas,HV,HV09,HV09-015,heavy_vehicle,640,735,853,1,1,1.00,62,54,heavy_tow,dirt,0,1
YARD_HOU_01,Houston East Yard,Texas,NR,NR09,NR09-016,non_running,625,482,424,1,1,1.00,66,69,forklift,gravel,0,1
YARD_HOU_01,Houston East Yard,Texas,LTH,LTH09,LTH09-017,long_term_hold,815,695,667,1,0,0.00,62,40,loader,dirt,0,1
YARD_HOU_01,Houston East Yard,Texas,FA,FA09,FA09-018,fast_access,111,263,20,1,1,1.00,39,98,none,paved,0,1
YARD_HOU_01,Houston East Yard,Texas,A,A09,A09-019,standard,259,395,198,1,1,1.00,68,75,none,gravel,0,1
YARD_HOU_01,Houston East Yard,Texas,B,B09,B09-020,standard,727,807,800,1,1,1.00,25,70,none,dirt,0,1
YARD_HOU_01,Houston East Yard,Texas,OF,OF09,OF09-021,overflow,1453,1598,1616,1,1,1.00,78,20,forklift,paved,0,1
YARD_HOU_01,Houston East Yard,Texas,HV,HV09,HV09-022,heavy_vehicle,716,642,789,1,1,1.00,38,55,heavy_tow,paved,0,1
YARD_HOU_01,Houston East Yard,Texas,NR,NR09,NR09-023,non_running,989,893,1027,1,1,1.00,41,53,forklift,paved,0,1
YARD_HOU_01,Houston East Yard,Texas,LTH,LTH09,LTH09-024,long_term_hold,958,929,745,1,1,1.00,33,44,loader,dirt,0,1
YARD_HOU_01,Houston East Yard,Texas,FA,FA09,FA09-025,fast_access,78,51,258,1,1,1.00,38,93,none,dirt,0,1
YARD_HOU_01,Houston East Yard,Texas,A,A10,A10-001,standard,213,357,413,1,0,0.00,46,57,none,paved,0,1
YARD_HOU_01,Houston East Yard,Texas,B,B10,B10-002,standard,602,768,467,1,1,1.00,49,62,none,paved,0,1
YARD_HOU_01,Houston East Yard,Texas,OF,OF10,OF10-003,overflow,1556,1455,1362,1,1,1.00,63,35,forklift,paved,0,1
YARD_HOU_01,Houston East Yard,Texas,HV,HV10,HV10-004,heavy_vehicle,758,870,657,1,0,0.00,65,58,heavy_tow,gravel,0,1
YARD_HOU_01,Houston East Yard,Texas,NR,NR10,NR10-005,non_running,835,897,621,1,1,1.00,56,44,forklift,paved,0,1
YARD_HOU_01,Houston East Yard,Texas,LTH,LTH10,LTH10-006,long_term_hold,1091,952,920,1,1,1.00,45,55,loader,mixed,0,1
YARD_HOU_01,Houston East Yard,Texas,FA,FA10,FA10-007,fast_access,150,40,60,1,1,1.00,27,92,none,gravel,0,1
YARD_HOU_01,Houston East Yard,Texas,A,A10,A10-008,standard,427,533,379,1,1,1.00,68,73,none,gravel,0,1
YARD_HOU_01,Houston East Yard,Texas,B,B10,B10-009,standard,500,374,286,1,1,1.00,60,55,none,gravel,0,1
YARD_HOU_01,Houston East Yard,Texas,OF,OF10,OF10-010,overflow,1763,1731,1641,1,1,1.00,82,22,forklift,paved,0,1
YARD_HOU_01,Houston East Yard,Texas,HV,HV10,HV10-011,heavy_vehicle,508,459,594,1,0,0.00,73,56,heavy_tow,gravel,0,1
YARD_HOU_01,Houston East Yard,Texas,NR,NR10,NR10-012,non_running,472,643,541,1,1,1.00,45,43,forklift,dirt,0,1
YARD_HOU_01,Houston East Yard,Texas,LTH,LTH10,LTH10-013,long_term_hold,813,991,631,1,1,1.00,36,33,loader,gravel,0,1
YARD_HOU_01,Houston East Yard,Texas,FA,FA10,FA10-014,fast_access,110,20,31,1,1,1.00,37,92,none,dirt,0,1
YARD_HOU_01,Houston East Yard,Texas,A,A10,A10-015,standard,241,172,246,1,1,1.00,41,85,none,paved,0,1
YARD_HOU_01,Houston East Yard,Texas,B,B10,B10-016,standard,385,476,220,1,1,1.00,64,67,none,paved,0,1
YARD_HOU_01,Houston East Yard,Texas,OF,OF10,OF10-017,overflow,1297,1269,1129,1,1,1.00,66,44,forklift,paved,0,1
YARD_HOU_01,Houston East Yard,Texas,HV,HV10,HV10-018,heavy_vehicle,1195,1289,1051,1,1,1.00,51,59,heavy_tow,gravel,0,0
YARD_HOU_01,Houston East Yard,Texas,NR,NR10,NR10-019,non_running,388,396,368,1,1,1.00,82,59,forklift,gravel,0,1
YARD_HOU_01,Houston East Yard,Texas,LTH,LTH10,LTH10-020,long_term_hold,1489,1364,1545,1,1,1.00,56,40,loader,paved,0,1
YARD_HOU_01,Houston East Yard,Texas,FA,FA10,FA10-021,fast_access,163,186,113,1,0,0.00,17,99,none,gravel,0,1
YARD_HOU_01,Houston East Yard,Texas,A,A10,A10-022,standard,272,286,93,1,0,0.00,48,72,none,dirt,0,1
YARD_HOU_01,Houston East Yard,Texas,B,B10,B10-023,standard,476,336,452,1,1,1.00,66,61,none,gravel,0,1
YARD_HOU_01,Houston East Yard,Texas,OF,OF10,OF10-024,overflow,1648,1737,1471,1,1,1.00,66,35,forklift,mixed,0,1
YARD_HOU_01,Houston East Yard,Texas,HV,HV10,HV10-025,heavy_vehicle,644,787,546,1,1,1.00,43,36,heavy_tow,gravel,0,1
YARD_HOU_01,Houston East Yard,Texas,NR,NR11,NR11-001,non_running,903,973,691,1,1,1.00,81,54,forklift,paved,0,1
YARD_HOU_01,Houston East Yard,Texas,LTH,LTH11,LTH11-002,long_term_hold,1506,1680,1627,1,1,1.00,27,37,loader,gravel,0,1
YARD_HOU_01,Houston East Yard,Texas,FA,FA11,FA11-003,fast_access,177,35,333,1,0,0.00,19,89,none,paved,0,1
YARD_HOU_01,Houston East Yard,Texas,A,A11,A11-004,standard,226,73,94,1,1,1.00,40,77,none,gravel,0,1
YARD_HOU_01,Houston East Yard,Texas,B,B11,B11-005,standard,279,421,91,1,1,1.00,54,74,none,dirt,0,1
YARD_HOU_01,Houston East Yard,Texas,OF,OF11,OF11-006,overflow,1868,1740,2059,1,1,1.00,98,40,forklift,paved,0,1
YARD_HOU_01,Houston East Yard,Texas,HV,HV11,HV11-007,heavy_vehicle,1205,1339,1264,1,1,1.00,60,45,heavy_tow,paved,0,1
YARD_HOU_01,Houston East Yard,Texas,NR,NR11,NR11-008,non_running,568,469,488,1,1,1.00,42,46,forklift,paved,0,1
YARD_HOU_01,Houston East Yard,Texas,LTH,LTH11,LTH11-009,long_term_hold,1413,1377,1490,1,1,1.00,48,42,loader,paved,0,1
YARD_HOU_01,Houston East Yard,Texas,FA,FA11,FA11-010,fast_access,136,20,20,1,1,1.00,20,82,none,paved,0,1
YARD_HOU_01,Houston East Yard,Texas,A,A11,A11-011,standard,470,553,604,1,1,1.00,51,77,none,paved,0,1
YARD_HOU_01,Houston East Yard,Texas,B,B11,B11-012,standard,457,386,549,1,1,1.00,58,69,none,gravel,0,1
YARD_HOU_01,Houston East Yard,Texas,OF,OF11,OF11-013,overflow,1873,1867,1831,1,1,1.00,65,35,forklift,gravel,0,1
YARD_HOU_01,Houston East Yard,Texas,HV,HV11,HV11-014,heavy_vehicle,646,802,611,1,0,0.00,42,51,heavy_tow,dirt,0,1
YARD_HOU_01,Houston East Yard,Texas,NR,NR11,NR11-015,non_running,869,1046,755,1,1,1.00,54,64,forklift,paved,0,1
YARD_HOU_01,Houston East Yard,Texas,LTH,LTH11,LTH11-016,long_term_hold,1515,1597,1549,1,0,0.00,34,46,loader,paved,0,1
YARD_HOU_01,Houston East Yard,Texas,FA,FA11,FA11-017,fast_access,51,113,20,1,1,1.00,13,93,none,paved,0,1
YARD_HOU_01,Houston East Yard,Texas,A,A11,A11-018,standard,224,339,94,1,1,1.00,31,78,none,paved,0,1
YARD_HOU_01,Houston East Yard,Texas,B,B11,B11-019,standard,707,774,790,1,0,0.00,32,57,none,gravel,0,1
YARD_HOU_01,Houston East Yard,Texas,OF,OF11,OF11-020,overflow,1517,1473,1347,1,1,1.00,74,39,forklift,paved,0,1
YARD_HOU_01,Houston East Yard,Texas,HV,HV11,HV11-021,heavy_vehicle,654,735,733,1,1,1.00,59,63,heavy_tow,gravel,0,1
YARD_HOU_01,Houston East Yard,Texas,NR,NR11,NR11-022,non_running,498,529,347,1,1,1.00,53,64,forklift,gravel,0,1
YARD_HOU_01,Houston East Yard,Texas,LTH,LTH11,LTH11-023,long_term_hold,1067,923,1201,1,1,1.00,42,31,loader,gravel,0,1
YARD_HOU_01,Houston East Yard,Texas,FA,FA11,FA11-024,fast_access,68,83,20,1,1,1.00,39,96,none,mixed,0,1
YARD_HOU_01,Houston East Yard,Texas,A,A11,A11-025,standard,354,238,344,1,0,0.00,61,72,none,dirt,0,1
YARD_HOU_01,Houston East Yard,Texas,B,B12,B12-001,standard,401,383,188,1,0,0.00,62,70,none,dirt,0,1
YARD_HOU_01,Houston East Yard,Texas,OF,OF12,OF12-002,overflow,1355,1308,1437,1,1,1.00,75,25,forklift,mixed,0,1
YARD_HOU_01,Houston East Yard,Texas,HV,HV12,HV12-003,heavy_vehicle,455,535,610,1,1,1.00,61,36,heavy_tow,dirt,0,1
YARD_HOU_01,Houston East Yard,Texas,NR,NR12,NR12-004,non_running,893,783,904,1,0,0.00,65,65,forklift,gravel,0,1
YARD_HOU_01,Houston East Yard,Texas,LTH,LTH12,LTH12-005,long_term_hold,1471,1422,1318,1,0,0.00,25,47,loader,gravel,0,1
YARD_HOU_01,Houston East Yard,Texas,FA,FA12,FA12-006,fast_access,63,20,203,1,1,1.00,11,97,none,gravel,0,1
YARD_HOU_01,Houston East Yard,Texas,A,A12,A12-007,standard,645,692,519,1,1,1.00,54,79,none,dirt,0,1
YARD_HOU_01,Houston East Yard,Texas,B,B12,B12-008,standard,655,816,471,1,1,1.00,70,75,none,gravel,0,1
YARD_HOU_01,Houston East Yard,Texas,OF,OF12,OF12-009,overflow,916,1069,973,1,1,1.00,78,28,forklift,gravel,0,1
YARD_HOU_01,Houston East Yard,Texas,HV,HV12,HV12-010,heavy_vehicle,1151,1019,1194,1,0,0.00,40,54,heavy_tow,mixed,0,1
YARD_HOU_01,Houston East Yard,Texas,NR,NR12,NR12-011,non_running,402,558,202,1,1,1.00,47,59,forklift,gravel,0,1
YARD_HOU_01,Houston East Yard,Texas,LTH,LTH12,LTH12-012,long_term_hold,1272,1216,1122,1,0,0.00,29,42,loader,mixed,0,1
YARD_HOU_01,Houston East Yard,Texas,FA,FA12,FA12-013,fast_access,69,24,20,1,1,1.00,40,88,none,gravel,0,1
YARD_HOU_01,Houston East Yard,Texas,A,A12,A12-014,standard,463,534,491,1,1,1.00,28,57,none,gravel,0,1
YARD_HOU_01,Houston East Yard,Texas,B,B12,B12-015,standard,661,773,590,1,1,1.00,70,72,none,gravel,0,1
YARD_HOU_01,Houston East Yard,Texas,OF,OF12,OF12-016,overflow,984,868,805,1,1,1.00,72,43,forklift,gravel,0,1
YARD_HOU_01,Houston East Yard,Texas,HV,HV12,HV12-017,heavy_vehicle,528,443,562,1,1,1.00,41,40,heavy_tow,paved,0,1
YARD_HOU_01,Houston East Yard,Texas,NR,NR12,NR12-018,non_running,992,1109,839,1,1,1.00,41,53,forklift,gravel,0,1
YARD_HOU_01,Houston East Yard,Texas,LTH,LTH12,LTH12-019,long_term_hold,1455,1306,1645,1,1,1.00,26,34,loader,paved,0,1
YARD_HOU_01,Houston East Yard,Texas,FA,FA12,FA12-020,fast_access,125,132,153,1,1,1.00,36,92,none,gravel,0,1
YARD_HOU_01,Houston East Yard,Texas,A,A12,A12-021,standard,635,631,502,1,1,1.00,54,64,none,dirt,0,1
YARD_HOU_01,Houston East Yard,Texas,B,B12,B12-022,standard,560,475,520,1,0,0.00,43,79,none,paved,0,1
YARD_HOU_01,Houston East Yard,Texas,OF,OF12,OF12-023,overflow,1179,1108,1388,1,1,1.00,94,24,forklift,dirt,0,1
YARD_HOU_01,Houston East Yard,Texas,HV,HV12,HV12-024,heavy_vehicle,1263,1124,1205,1,1,1.00,44,40,heavy_tow,gravel,0,1
YARD_HOU_01,Houston East Yard,Texas,NR,NR12,NR12-025,non_running,728,585,848,1,1,1.00,51,48,forklift,paved,0,1
YARD_HOU_01,Houston East Yard,Texas,LTH,LTH13,LTH13-001,long_term_hold,1081,1194,1015,1,0,0.00,53,42,loader,paved,0,1
YARD_HOU_01,Houston East Yard,Texas,FA,FA13,FA13-002,fast_access,167,86,20,1,0,0.00,19,96,none,mixed,0,1
YARD_HOU_01,Houston East Yard,Texas,A,A13,A13-003,standard,482,615,603,1,1,1.00,55,83,none,paved,0,1
YARD_HOU_01,Houston East Yard,Texas,B,B13,B13-004,standard,632,717,432,1,1,1.00,46,77,none,paved,0,1
YARD_HOU_01,Houston East Yard,Texas,OF,OF13,OF13-005,overflow,1480,1432,1488,1,1,1.00,61,27,forklift,gravel,0,1
YARD_HOU_01,Houston East Yard,Texas,HV,HV13,HV13-006,heavy_vehicle,1072,1054,952,1,1,1.00,47,53,heavy_tow,paved,0,1
YARD_HOU_01,Houston East Yard,Texas,NR,NR13,NR13-007,non_running,806,847,685,1,0,0.00,83,40,forklift,gravel,0,1
YARD_HOU_01,Houston East Yard,Texas,LTH,LTH13,LTH13-008,long_term_hold,1223,1266,1078,1,0,0.00,28,54,loader,dirt,0,1
YARD_HOU_01,Houston East Yard,Texas,FA,FA13,FA13-009,fast_access,138,157,75,1,1,1.00,33,82,none,mixed,0,1
YARD_HOU_01,Houston East Yard,Texas,A,A13,A13-010,standard,634,557,826,1,1,1.00,51,80,none,dirt,0,1
YARD_HOU_01,Houston East Yard,Texas,B,B13,B13-011,standard,604,488,457,1,1,1.00,33,81,none,paved,0,1
YARD_HOU_01,Houston East Yard,Texas,OF,OF13,OF13-012,overflow,1536,1568,1361,1,0,0.00,64,44,forklift,paved,0,1
YARD_HOU_01,Houston East Yard,Texas,HV,HV13,HV13-013,heavy_vehicle,729,859,895,1,1,1.00,61,40,heavy_tow,mixed,0,1
YARD_HOU_01,Houston East Yard,Texas,NR,NR13,NR13-014,non_running,740,734,947,1,1,1.00,58,70,forklift,gravel,0,1
YARD_HOU_01,Houston East Yard,Texas,LTH,LTH13,LTH13-015,long_term_hold,1457,1298,1315,1,1,1.00,54,32,loader,paved,0,1
YARD_HOU_01,Houston East Yard,Texas,FA,FA13,FA13-016,fast_access,160,251,292,1,1,1.00,17,91,none,gravel,1,1
YARD_HOU_01,Houston East Yard,Texas,A,A13,A13-017,standard,684,821,710,1,1,1.00,29,74,none,gravel,0,1
YARD_HOU_01,Houston East Yard,Texas,B,B13,B13-018,standard,667,769,822,1,1,1.00,69,81,none,gravel,0,1
YARD_HOU_01,Houston East Yard,Texas,OF,OF13,OF13-019,overflow,1183,1259,1317,1,1,1.00,97,16,forklift,paved,0,1
YARD_HOU_01,Houston East Yard,Texas,HV,HV13,HV13-020,heavy_vehicle,729,751,533,1,1,1.00,58,48,heavy_tow,paved,0,1
YARD_HOU_01,Houston East Yard,Texas,NR,NR13,NR13-021,non_running,428,361,599,1,1,1.00,72,47,forklift,paved,0,1
YARD_HOU_01,Houston East Yard,Texas,LTH,LTH13,LTH13-022,long_term_hold,1256,1250,1174,1,1,1.00,45,52,loader,gravel,0,1
YARD_HOU_01,Houston East Yard,Texas,FA,FA13,FA13-023,fast_access,64,20,20,1,1,1.00,44,93,none,gravel,0,1
YARD_HOU_01,Houston East Yard,Texas,A,A13,A13-024,standard,528,625,421,1,1,1.00,35,58,none,dirt,0,1
YARD_HOU_01,Houston East Yard,Texas,B,B13,B13-025,standard,718,616,711,1,1,1.00,59,77,none,gravel,0,1
YARD_HOU_01,Houston East Yard,Texas,OF,OF14,OF14-001,overflow,1118,1143,969,1,1,1.00,61,30,forklift,dirt,0,1
YARD_HOU_01,Houston East Yard,Texas,HV,HV14,HV14-002,heavy_vehicle,1061,989,1204,1,0,0.00,68,59,heavy_tow,paved,0,1
YARD_HOU_01,Houston East Yard,Texas,NR,NR14,NR14-003,non_running,471,383,603,1,0,0.00,54,43,forklift,paved,0,1
YARD_HOU_01,Houston East Yard,Texas,LTH,LTH14,LTH14-004,long_term_hold,833,730,652,1,0,0.00,30,38,loader,paved,0,1
YARD_HOU_01,Houston East Yard,Texas,FA,FA14,FA14-005,fast_access,150,327,192,1,1,1.00,12,88,none,gravel,0,1
YARD_HOU_01,Houston East Yard,Texas,A,A14,A14-006,standard,224,113,404,1,1,1.00,29,64,none,paved,0,1
YARD_HOU_01,Houston East Yard,Texas,B,B14,B14-007,standard,384,270,238,1,1,1.00,36,76,none,dirt,0,1
YARD_HOU_01,Houston East Yard,Texas,OF,OF14,OF14-008,overflow,1562,1715,1465,1,1,1.00,82,20,forklift,gravel,0,1
YARD_HOU_01,Houston East Yard,Texas,HV,HV14,HV14-009,heavy_vehicle,1289,1240,1435,1,1,1.00,72,59,heavy_tow,paved,0,1
YARD_HOU_01,Houston East Yard,Texas,NR,NR14,NR14-010,non_running,900,998,1115,1,0,0.00,40,41,forklift,dirt,0,1
YARD_HOU_01,Houston East Yard,Texas,LTH,LTH14,LTH14-011,long_term_hold,1303,1197,1175,1,0,0.00,36,39,loader,dirt,0,1
YARD_HOU_01,Houston East Yard,Texas,FA,FA14,FA14-012,fast_access,148,45,317,1,1,1.00,23,98,none,mixed,0,1
YARD_HOU_01,Houston East Yard,Texas,A,A14,A14-013,standard,319,306,384,1,1,1.00,56,79,none,dirt,0,1
YARD_HOU_01,Houston East Yard,Texas,B,B14,B14-014,standard,685,832,841,1,1,1.00,32,67,none,paved,0,1
YARD_HOU_01,Houston East Yard,Texas,OF,OF14,OF14-015,overflow,1759,1818,1635,1,1,1.00,74,32,forklift,dirt,0,1
YARD_HOU_01,Houston East Yard,Texas,HV,HV14,HV14-016,heavy_vehicle,1271,1202,1057,1,1,1.00,65,65,heavy_tow,mixed,0,1
YARD_HOU_01,Houston East Yard,Texas,NR,NR14,NR14-017,non_running,457,340,298,1,1,1.00,65,63,forklift,paved,0,1
YARD_HOU_01,Houston East Yard,Texas,LTH,LTH14,LTH14-018,long_term_hold,1304,1230,1117,1,0,0.00,31,48,loader,gravel,0,1
YARD_HOU_01,Houston East Yard,Texas,FA,FA14,FA14-019,fast_access,91,148,242,1,1,1.00,35,85,none,gravel,0,1
YARD_HOU_01,Houston East Yard,Texas,A,A14,A14-020,standard,459,542,580,1,1,1.00,66,85,none,gravel,0,1
YARD_HOU_01,Houston East Yard,Texas,B,B14,B14-021,standard,676,748,511,1,1,1.00,57,63,none,paved,0,1
YARD_HOU_01,Houston East Yard,Texas,OF,OF14,OF14-022,overflow,1322,1189,1527,1,1,1.00,68,15,forklift,paved,0,1
YARD_HOU_01,Houston East Yard,Texas,HV,HV14,HV14-023,heavy_vehicle,633,551,568,1,1,1.00,59,54,heavy_tow,gravel,0,1
YARD_HOU_01,Houston East Yard,Texas,NR,NR14,NR14-024,non_running,428,506,311,1,1,1.00,82,68,forklift,paved,0,1
YARD_HOU_01,Houston East Yard,Texas,LTH,LTH14,LTH14-025,long_term_hold,1216,1332,1275,1,1,1.00,41,42,loader,paved,0,1
YARD_HOU_01,Houston East Yard,Texas,FA,FA15,FA15-001,fast_access,150,182,156,1,1,1.00,17,94,none,gravel,1,1
YARD_HOU_01,Houston East Yard,Texas,A,A15,A15-002,standard,490,398,429,1,1,1.00,70,60,none,dirt,0,1
YARD_HOU_01,Houston East Yard,Texas,B,B15,B15-003,standard,292,415,422,1,1,1.00,61,76,none,gravel,0,1
YARD_HOU_01,Houston East Yard,Texas,OF,OF15,OF15-004,overflow,1170,1263,1252,1,1,1.00,92,16,forklift,mixed,0,1
YARD_HOU_01,Houston East Yard,Texas,HV,HV15,HV15-005,heavy_vehicle,811,953,614,1,1,1.00,53,45,heavy_tow,paved,0,1
YARD_HOU_01,Houston East Yard,Texas,NR,NR15,NR15-006,non_running,947,1006,903,1,1,1.00,41,56,forklift,mixed,0,1
YARD_HOU_01,Houston East Yard,Texas,LTH,LTH15,LTH15-007,long_term_hold,757,756,840,1,1,1.00,40,32,loader,paved,0,1
YARD_HOU_01,Houston East Yard,Texas,FA,FA15,FA15-008,fast_access,118,233,64,1,1,1.00,17,92,none,paved,0,1
YARD_HOU_01,Houston East Yard,Texas,A,A15,A15-009,standard,707,787,788,1,1,1.00,51,63,none,paved,0,1
YARD_HOU_01,Houston East Yard,Texas,B,B15,B15-010,standard,579,669,410,1,1,1.00,45,73,none,gravel,0,1
YARD_HOU_01,Houston East Yard,Texas,OF,OF15,OF15-011,overflow,1867,1880,1732,1,1,1.00,92,40,forklift,gravel,0,1
YARD_HOU_01,Houston East Yard,Texas,HV,HV15,HV15-012,heavy_vehicle,896,774,1106,1,1,1.00,47,50,heavy_tow,dirt,0,1
YARD_HOU_01,Houston East Yard,Texas,NR,NR15,NR15-013,non_running,621,666,812,1,0,0.00,43,54,forklift,paved,0,1
YARD_HOU_01,Houston East Yard,Texas,LTH,LTH15,LTH15-014,long_term_hold,794,773,608,1,1,1.00,62,28,loader,gravel,0,1
YARD_HOU_01,Houston East Yard,Texas,FA,FA15,FA15-015,fast_access,149,322,350,1,1,1.00,23,93,none,paved,0,1
YARD_HOU_01,Houston East Yard,Texas,A,A15,A15-016,standard,732,700,831,1,1,1.00,45,61,none,gravel,0,1
YARD_HOU_01,Houston East Yard,Texas,B,B15,B15-017,standard,740,844,615,1,1,1.00,36,83,none,gravel,0,1
YARD_HOU_01,Houston East Yard,Texas,OF,OF15,OF15-018,overflow,1807,1961,2023,1,1,1.00,77,44,forklift,dirt,0,1
YARD_HOU_01,Houston East Yard,Texas,HV,HV15,HV15-019,heavy_vehicle,1029,1055,1045,1,1,1.00,75,36,heavy_tow,paved,0,1
YARD_HOU_01,Houston East Yard,Texas,NR,NR15,NR15-020,non_running,1051,923,1155,1,1,1.00,59,62,forklift,paved,0,1
YARD_HOU_01,Houston East Yard,Texas,LTH,LTH15,LTH15-021,long_term_hold,1543,1690,1443,1,1,1.00,43,45,loader,gravel,0,1
YARD_HOU_01,Houston East Yard,Texas,FA,FA15,FA15-022,fast_access,89,87,106,1,1,1.00,11,89,none,gravel,0,1
YARD_HOU_01,Houston East Yard,Texas,A,A15,A15-023,standard,217,71,129,1,1,1.00,37,60,none,dirt,0,1
YARD_HOU_01,Houston East Yard,Texas,B,B15,B15-024,standard,743,831,923,1,0,0.00,36,75,none,paved,0,1
YARD_HOU_01,Houston East Yard,Texas,OF,OF15,OF15-025,overflow,1021,893,1009,1,1,1.00,80,34,forklift,mixed,0,1
YARD_HOU_01,Houston East Yard,Texas,HV,HV16,HV16-001,heavy_vehicle,542,453,442,1,0,0.00,60,65,heavy_tow,paved,0,1
YARD_HOU_01,Houston East Yard,Texas,NR,NR16,NR16-002,non_running,473,359,374,1,1,1.00,73,68,forklift,gravel,0,1
YARD_HOU_01,Houston East Yard,Texas,LTH,LTH16,LTH16-003,long_term_hold,1020,1059,1212,1,1,1.00,46,51,loader,dirt,0,1
YARD_HOU_01,Houston East Yard,Texas,FA,FA16,FA16-004,fast_access,148,97,68,1,1,1.00,23,86,none,gravel,0,1
YARD_HOU_01,Houston East Yard,Texas,A,A16,A16-005,standard,682,579,624,1,1,1.00,59,66,none,gravel,0,1
YARD_HOU_01,Houston East Yard,Texas,B,B16,B16-006,standard,432,346,397,1,1,1.00,42,83,none,gravel,0,1
YARD_HOU_01,Houston East Yard,Texas,OF,OF16,OF16-007,overflow,1481,1631,1278,1,0,0.00,61,35,forklift,dirt,0,1
YARD_HOU_01,Houston East Yard,Texas,HV,HV16,HV16-008,heavy_vehicle,505,503,612,1,1,1.00,50,43,heavy_tow,mixed,0,1
YARD_HOU_01,Houston East Yard,Texas,NR,NR16,NR16-009,non_running,1051,1117,1029,1,0,0.00,47,69,forklift,paved,0,1
YARD_HOU_01,Houston East Yard,Texas,LTH,LTH16,LTH16-010,long_term_hold,961,921,893,1,0,0.00,44,27,loader,paved,0,1
YARD_HOU_01,Houston East Yard,Texas,FA,FA16,FA16-011,fast_access,152,132,20,1,1,1.00,30,95,none,dirt,0,1
YARD_HOU_01,Houston East Yard,Texas,A,A16,A16-012,standard,602,493,804,1,1,1.00,46,77,none,paved,0,1
YARD_HOU_01,Houston East Yard,Texas,B,B16,B16-013,standard,247,367,404,1,1,1.00,47,68,none,paved,0,1
YARD_HOU_01,Houston East Yard,Texas,OF,OF16,OF16-014,overflow,956,1124,805,1,1,1.00,71,35,forklift,paved,0,1
YARD_HOU_01,Houston East Yard,Texas,HV,HV16,HV16-015,heavy_vehicle,762,682,669,1,1,1.00,55,53,heavy_tow,gravel,0,1
YARD_HOU_01,Houston East Yard,Texas,NR,NR16,NR16-016,non_running,1014,1017,1025,1,1,1.00,48,61,forklift,gravel,0,1
YARD_HOU_01,Houston East Yard,Texas,LTH,LTH16,LTH16-017,long_term_hold,966,973,1155,1,1,1.00,36,46,loader,paved,0,1
YARD_HOU_01,Houston East Yard,Texas,FA,FA16,FA16-018,fast_access,134,266,28,1,1,1.00,21,94,none,paved,1,1
YARD_HOU_01,Houston East Yard,Texas,A,A16,A16-019,standard,414,340,219,1,1,1.00,30,69,none,gravel,0,1
YARD_HOU_01,Houston East Yard,Texas,B,B16,B16-020,standard,446,373,516,1,0,0.00,34,57,none,paved,0,1
YARD_HOU_01,Houston East Yard,Texas,OF,OF16,OF16-021,overflow,1741,1641,1635,1,1,1.00,89,41,forklift,dirt,0,1
YARD_HOU_01,Houston East Yard,Texas,HV,HV16,HV16-022,heavy_vehicle,1282,1317,1128,1,0,0.00,52,44,heavy_tow,gravel,0,1
YARD_HOU_01,Houston East Yard,Texas,NR,NR16,NR16-023,non_running,570,619,755,1,1,1.00,58,47,forklift,paved,0,1
YARD_HOU_01,Houston East Yard,Texas,LTH,LTH16,LTH16-024,long_term_hold,968,935,937,1,1,1.00,40,44,loader,gravel,0,1
YARD_HOU_01,Houston East Yard,Texas,FA,FA16,FA16-025,fast_access,61,66,195,1,1,1.00,10,97,none,gravel,0,1
YARD_HOU_01,Houston East Yard,Texas,A,A17,A17-001,standard,613,738,423,1,1,1.00,63,63,none,paved,0,1
YARD_HOU_01,Houston East Yard,Texas,B,B17,B17-002,standard,662,808,805,1,0,0.00,47,74,none,dirt,0,1
YARD_HOU_01,Houston East Yard,Texas,OF,OF17,OF17-003,overflow,1369,1411,1492,1,1,1.00,92,34,forklift,gravel,0,1
YARD_HOU_01,Houston East Yard,Texas,HV,HV17,HV17-004,heavy_vehicle,1022,948,1059,1,1,1.00,37,53,heavy_tow,gravel,0,1
YARD_HOU_01,Houston East Yard,Texas,NR,NR17,NR17-005,non_running,829,940,830,1,1,1.00,48,40,forklift,paved,0,1
YARD_HOU_01,Houston East Yard,Texas,LTH,LTH17,LTH17-006,long_term_hold,745,728,907,1,0,0.00,33,40,loader,gravel,0,1
YARD_HOU_01,Houston East Yard,Texas,FA,FA17,FA17-007,fast_access,107,31,48,1,1,1.00,26,98,none,dirt,0,1
YARD_HOU_01,Houston East Yard,Texas,A,A17,A17-008,standard,749,616,625,1,1,1.00,67,75,none,paved,0,1
YARD_HOU_01,Houston East Yard,Texas,B,B17,B17-009,standard,216,295,219,1,1,1.00,55,63,none,paved,0,1
YARD_HOU_01,Houston East Yard,Texas,OF,OF17,OF17-010,overflow,1863,1990,1891,1,1,1.00,62,29,forklift,gravel,0,1
