location_event_id,vehicle_id,yard_id,assigned_zone_id,assigned_row_id,assigned_slot_id,assignment_date,relocation_count,relocated_flag,current_location_flag,initial_priority_score,final_priority_score,allocation_strategy,assigned_by,assignment_reason
LOC001789,VEH001789,YARD_DAL_01,NR,NR18,NR18-015,2025-03-18 06:26:00,0,0,1,65.6,65.6,priority_based,system,special_equipment
LOC001790,VEH001790,YARD_DAL_01,LTH,LTH17,LTH17-013,2025-07-26 07:43:00,0,0,1,76.4,76.4,first_available,system,standard_storage
LOC001791,VEH001791,YARD_HOU_01,A,A20,A20-010,2025-04-29 05:15:00,0,0,1,84.6,84.6,optimized,system,special_equipment
LOC001792,VEH001792,YARD_HOU_01,B,B15,B15-010,2025-02-02 01:05:00,0,0,1,85.5,85.5,first_available,yard_manager,special_equipment
LOC001793,VEH001793,YARD_HOU_01,A,A04,A04-011,2025-07-09 01:47:00,0,0,1,71.0,71.0,priority_based,simulation,high_priority
LOC001794,VEH001794,YARD_DAL_01,B,B03,B03-002,2025-03-07 07:56:00,0,0,1,89.0,89.0,random,simulation,long_term_hold
LOC001795,VEH001795,YARD_OKC_01,LTH,LTH05,LTH05-005,2025-07-16 05:28:00,0,0,1,88.4,88.4,first_available,system,standard_storage
LOC001796,VEH001796,YARD_AUS_01,A,A14,A14-006,2025-02-18 04:50:00,0,0,1,84.5,84.5,first_available,system,standard_storage
LOC001797,VEH001797,YARD_HOU_01,FA,FA08,FA08-022,2025-02-28 05:46:00,0,0,1,87.1,87.1,optimized,system,standard_storage
LOC001798,VEH001798,YARD_OKC_01,A,A05,A05-014,2025-01-18 05:57:00,0,0,1,78.7,78.7,first_available,yard_manager,special_equipment
LOC001799,VEH001799,YARD_DAL_01,A,A07,A07-020,2025-03-23 06:00:00,0,0,1,67.1,67.1,first_available,system,high_priority
LOC001800,VEH001800,YARD_OKC_01,OF,OF16,OF16-021,2025-01-21 05:14:00,0,0,1,98.7,98.7,first_available,yard_manager,overflow_capacity
LOC001801,VEH001801,YARD_DAL_01,B,B07,B07-014,2025-07-21 08:22:00,0,0,1,75.8,75.8,optimized,yard_manager,special_equipment
LOC001802,VEH001802,YARD_DAL_01,FA,FA02,FA02-004,2025-01-31 03:32:00,0,0,1,55.4,55.4,optimized,yard_manager,standard_storage
LOC001803,VEH001803,YARD_AUS_01,A,A18,A18-004,2025-05-15 06:15:00,0,0,1,62.4,62.4,first_available,simulation,standard_storage
LOC001804,VEH001804,YARD_HOU_01,A,A07,A07-006,2025-01-01 04:35:00,0,0,1,83.8,83.8,priority_based,system,overflow_capacity
LOC001805,VEH001805,YARD_OKC_01,NR,NR14,NR14-003,2025-03-27 02:25:00,0,0,1,67.0,67.0,random,simulation,high_priority
LOC001806,VEH001806,YARD_OKC_01,NR,NR02,NR02-023,2025-01-25 08:30:00,0,0,1,75.6,75.6,first_available,simulation,high_priority
LOC001807,VEH001807,YARD_AUS_01,FA,FA01,FA01-008,2025-07-14 03:48:00,0,0,1,84.2,84.2,optimized,system,standard_storage
LOC001808,VEH001808,YARD_AUS_01,HV,HV15,HV15-005,2025-04-18 06:23:00,0,0,1,70.0,70.0,priority_based,system,overflow_capacity
LOC001809,VEH001809,YARD_AUS_01,A,A08,A08-023,2025-01-29 03:33:00,0,0,1,82.5,82.5,optimized,yard_manager,high_priority
LOC001810,VEH001810,YARD_HOU_01,A,A08,A08-002,2025-03-13 04:00:00,0,0,1,77.0,77.0,random,system,standard_storage
LOC001811,VEH001811,YARD_AUS_01,A,A15,A15-016,2025-02-18 07:17:00,0,0,1,88.6,88.6,first_available,yard_manager,long_term_hold
LOC001812,VEH001812,YARD_AUS_01,NR,NR01,NR01-020,2025-03-22 03:55:00,0,0,1,76.2,76.2,random,system,overflow_capacity
LOC001813,VEH001813,YARD_OKC_01,FA,FA07,FA07-012,2025-06-05 06:19:00,0,0,1,82.9,82.9,optimized,yard_manager,high_priority
LOC001814,VEH001814,YARD_OKC_01,FA,FA15,FA15-008,2025-07-25 01:31:00,0,0,1,86.6,86.6,priority_based,yard_manager,overflow_capacity
LOC001815,VEH001815,YARD_AUS_01,FA,FA13,FA13-023,2025-03-29 03:35:00,0,0,1,79.2,79.2,priority_based,system,standard_storage
LOC001816,VEH001816,YARD_AUS_01,A,A03,A03-022,2025-06-07 06:47:00,0,0,1,92.9,92.9,optimized,system,high_priority
LOC001817,VEH001817,YARD_HOU_01,LTH,LTH01,LTH01-007,2025-05-15 07:12:00,0,0,1,62.7,62.7,first_available,system,special_equipment
LOC001818,VEH001818,YARD_HOU_01,NR,NR09,NR09-009,2025-07-29 05:42:00,0,0,1,73.6,73.6,first_available,yard_manager,high_priority
LOC001819,VEH001819,YARD_DAL_01,B,B13,B13-011,2025-06-24 08:25:00,0,0,1,86.6,86.6,priority_based,yard_manager,special_equipment
LOC001820,VEH001820,YARD_DAL_01,A,A11,A11-025,2025-03-07 02:30:00,0,0,1,69.4,69.4,priority_based,yard_manager,high_priority
LOC001821,VEH001821,YARD_OKC_01,A,A12,A12-021,2025-07-08 08:05:00,0,0,1,80.2,80.2,first_available,system,high_priority
LOC001822,VEH001822,YARD_OKC_01,A,A08,A08-016,2025-01-21 07:15:00,0,0,1,84.6,84.6,first_available,simulation,long_term_hold
LOC001823,VEH001823,YARD_AUS_01,B,B06,B06-018,2025-07-22 02:27:00,0,0,1,82.1,82.1,priority_based,yard_manager,overflow_capacity
LOC001824,VEH001824,YARD_AUS_01,A,A03,A03-008,2025-04-21 08:21:00,0,0,1,73.4,73.4,priority_based,yard_manager,overflow_capacity
LOC001825,VEH001825,YARD_DAL_01,A,A04,A04-011,2025-04-26 03:58:00,0,0,1,70.2,70.2,priority_based,yard_manager,long_term_hold
LOC001826,VEH001826,YARD_DAL_01,B,B10,B10-002,2025-04-11 06:43:00,0,0,1,84.6,84.6,priority_based,system,special_equipment
LOC001827,VEH001827,YARD_OKC_01,B,B11,B11-005,2025-06-30 04:59:00,0,0,1,71.5,71.5,optimized,system,overflow_capacity
LOC001828,VEH001828,YARD_DAL_01,A,A01,A01-009,2025-07-03 03:02:00,0,0,1,68.9,68.9,priority_based,system,overflow_capacity
LOC001829,VEH001829,YARD_OKC_01,A,A05,A05-021,2025-01-07 06:22:00,0,0,1,64.5,64.5,first_available,system,long_term_hold
LOC001830,VEH001830,YARD_DAL_01,HV,HV16,HV16-015,2025-03-21 07:56:00,0,0,1,71.5,71.5,priority_based,yard_manager,high_priority
LOC001831,VEH001831,YARD_HOU_01,B,B16,B16-013,2025-05-08 02:37:00,0,0,1,81.7,81.7,first_available,system,long_term_hold
LOC001832,VEH001832,YARD_AUS_01,A,A13,A13-010,2025-03-02 02:05:00,0,0,1,61.4,61.4,random,system,special_equipment
LOC001833,VEH001833,YARD_HOU_01,B,B03,B03-016,2025-07-24 07:15:00,0,0,1,87.3,87.3,priority_based,system,long_term_hold
LOC001834,VEH001834,YARD_DAL_01,B,B10,B10-002,2025-06-03 07:41:00,0,0,1,95.2,95.2,random,yard_manager,overflow_capacity
LOC001835,VEH001835,YARD_HOU_01,FA,FA01,FA01-008,2025-06-30 06:21:00,0,0,1,85.7,85.7,optimized,system,special_equipment
LOC001836,VEH001836,YARD_AUS_01,A,A06,A06-024,2025-05-21 07:56:00,0,0,1,89.7,89.7,optimized,system,high_priority
LOC001837,VEH001837,YARD_OKC_01,A,A06,A06-003,2025-01-23 01:26:00,0,0,1,70.5,70.5,priority_based,system,overflow_capacity
LOC001838,VEH001838,YARD_HOU_01,A,A13,A13-017,2025-07-23 02:39:00,0,0,1,83.7,83.7,first_available,yard_manager,high_priority
LOC001839,VEH001839,YARD_DAL_01,A,A03,A03-008,2025-05-15 03:54:00,0,0,1,63.6,63.6,optimized,yard_manager,special_equipment
LOC001840,VEH001840,YARD_AUS_01,A,A17,A17-008,2025-01-08 07:08:00,0,0,1,74.1,74.1,priority_based,system,standard_storage
LOC001841,VEH001841,YARD_AUS_01,NR,NR15,NR15-006,2025-04-08 08:38:00,0,0,1,67.4,67.4,priority_based,simulation,special_equipment
LOC001842,VEH001842,YARD_AUS_01,NR,NR05,NR05-018,2025-01-12 04:13:00,0,0,1,80.1,80.1,first_available,yard_manager,overflow_capacity
LOC001843,VEH001843,YARD_OKC_01,A,A09,A09-019,2025-03-06 01:52:00,0,0,1,73.0,73.0,optimized,system,standard_storage
LOC001844,VEH001844,YARD_OKC_01,A,A01,A01-009,2025-03-18 03:56:00,0,0,1,88.6,88.6,priority_based,yard_manager,standard_storage
LOC001845,VEH001845,YARD_HOU_01,B,B03,B03-002,2025-01-11 02:53:00,0,0,1,79.4,79.4,optimized,yard_manager,special_equipment
LOC001846,VEH001846,YARD_DAL_01,A,A05,A05-021,2025-05-25 07:33:00,0,0,1,73.5,73.5,priority_based,yard_manager,overflow_capacity
LOC001847,VEH001847,YARD_AUS_01,B,B01,B01-024,2025-05-07 05:59:00,0,0,1,85.0,85.0,first_available,simulation,overflow_capacity
LOC001848,VEH001848,YARD_AUS_01,A,A02,A02-019,2025-01-10 01:46:00,0,0,1,79.1,79.1,first_available,simulation,overflow_capacity
LOC001849,VEH001849,YARD_OKC_01,B,B13,B13-011,2025-06-21 07:05:00,0,0,1,79.4,79.4,priority_based,system,long_term_hold
LOC001850,VEH001850,YARD_AUS_01,NR,NR04,NR04-022,2025-05-13 08:11:00,0,0,1,81.9,81.9,first_available,yard_manager,special_equipment
LOC001851,VEH001851,YARD_DAL_01,B,B10,B10-023,2025-05-27 06:24:00,0,0,1,82.5,82.5,priority_based,simulation,special_equipment
LOC001852,VEH001852,YARD_AUS_01,B,B13,B13-004,2025-02-28 03:47:00,0,0,1,59.7,59.7,priority_based,system,high_priority
LOC001853,VEH001853,YARD_AUS_01,FA,FA20,FA20-023,2025-05-14 05:50:00,0,0,1,83.4,83.4,optimized,yard_manager,high_priority
LOC001854,VEH001854,YARD_HOU_01,FA,FA10,FA10-021,2025-04-01 04:45:00,0,0,1,81.7,81.7,priority_based,yard_manager,special_equipment
LOC001855,VEH001855,YARD_DAL_01,B,B07,B07-014,2025-06-12 01:43:00,0,0,1,76.0,76.0,first_available,system,special_equipment
LOC001856,VEH001856,YARD_HOU_01,FA,FA20,FA20-002,2025-01-16 06:15:00,0,0,1,95.1,95.1,priority_based,yard_manager,high_priority
LOC001857,VEH001857,YARD_DAL_01,FA,FA04,FA04-010,2025-06-15 08:06:00,0,0,1,76.9,76.9,priority_based,yard_manager,overflow_capacity
LOC001858,VEH001858,YARD_DAL_01,A,A12,A12-007,2025-05-05 04:24:00,0,0,1,90.2,90.2,optimized,system,standard_storage
LOC001859,VEH001859,YARD_DAL_01,A,A16,A16-019,2025-05-19 02:26:00,0,0,1,76.8,76.8,first_available,yard_manager,high_priority
LOC001860,VEH001860,YARD_AUS_01,LTH,LTH15,LTH15-021,2025-07-26 05:55:00,0,0,1,100,100,first_available,system,overflow_capacity
LOC001861,VEH001861,YARD_AUS_01,B,B02,B02-006,2025-06-14 06:34:00,0,0,1,64.5,64.5,optimized,system,overflow_capacity
LOC001862,VEH001862,YARD_OKC_01,NR,NR07,NR07-003,2025-05-03 01:04:00,0,0,1,73.8,73.8,priority_based,yard_manager,special_equipment
LOC001863,VEH001863,YARD_OKC_01,A,A15,A15-002,2025-04-30 08:40:00,0,0,1,49.2,49.2,priority_based,system,overflow_capacity
LOC001864,VEH001864,YARD_OKC_01,A,A13,A13-003,2025-05-27 07:45:00,0,0,1,100,100,priority_based,system,overflow_capacity
LOC001865,VEH001865,YARD_AUS_01,NR,NR01,NR01-006,2025-04-13 01:12:00,0,0,1,71.5,71.5,random,system,standard_storage
LOC001866,VEH001866,YARD_HOU_01,B,B08,B08-024,2025-05-02 02:50:00,0,0,1,79.8,79.8,first_available,yard_manager,overflow_capacity
LOC001867,VEH001867,YARD_HOU_01,B,B19,B19-022,2025-05-08 04:29:00,0,0,1,85.0,85.0,optimized,simulation,overflow_capacity
LOC001868,VEH001868,YARD_HOU_01,B,B13,B13-025,2025-02-15 05:36:00,0,0,1,95.4,95.4,priority_based,system,special_equipment
LOC001869,VEH001869,YARD_OKC_01,A,A15,A15-002,2025-01-07 03:25:00,0,0,1,78.9,78.9,random,system,special_equipment
LOC001870,VEH001870,YARD_AUS_01,B,B01,B01-010,2025-07-04 05:53:00,0,0,1,67.0,67.0,priority_based,yard_manager,standard_storage
LOC001871,VEH001871,YARD_OKC_01,HV,HV03,HV03-025,2025-01-12 04:50:00,0,0,1,67.7,67.7,priority_based,system,long_term_hold
LOC001872,VEH001872,YARD_HOU_01,A,A15,A15-009,2025-06-17 04:32:00,0,0,1,87.2,87.2,optimized,system,long_term_hold
LOC001873,VEH001873,YARD_DAL_01,A,A07,A07-006,2025-07-03 06:17:00,0,0,1,84.7,84.7,optimized,simulation,overflow_capacity
LOC001874,VEH001874,YARD_OKC_01,A,A05,A05-007,2025-07-27 05:40:00,0,0,1,71.5,71.5,optimized,yard_manager,overflow_capacity
LOC001875,VEH001875,YARD_DAL_01,A,A01,A01-002,2025-04-19 03:31:00,0,0,1,64.3,64.3,first_available,simulation,special_equipment
LOC001876,VEH001876,YARD_DAL_01,B,B15,B15-024,2025-03-29 01:25:00,0,0,1,81.8,81.8,optimized,system,overflow_capacity
LOC001877,VEH001877,YARD_DAL_01,A,A19,A19-014,2025-07-18 03:02:00,0,0,1,90.4,90.4,priority_based,simulation,special_equipment
LOC001878,VEH001878,YARD_DAL_01,A,A13,A13-010,2025-06-27 06:52:00,0,0,1,90.8,90.8,priority_based,yard_manager,high_priority
LOC001879,VEH001879,YARD_AUS_01,A,A05,A05-014,2025-02-18 07:53:00,0,0,1,80.2,80.2,priority_based,yard_manager,special_equipment
LOC001880,VEH001880,YARD_OKC_01,B,B03,B03-023,2025-04-25 08:11:00,0,0,1,82.5,82.5,optimized,yard_manager,high_priority
LOC001881,VEH001881,YARD_HOU_01,A,A10,A10-015,2025-06-14 02:52:00,0,0,1,89.5,89.5,first_available,simulation,special_equipment
LOC001882,VEH001882,YARD_DAL_01,A,A05,A05-021,2025-02-18 07:05:00,0,0,1,67.3,67.3,optimized,yard_manager,overflow_capacity
LOC001883,VEH001883,YARD_OKC_01,B,B09,B09-020,2025-07-28 04:11:00,0,0,1,66.8,66.8,priority_based,yard_manager,standard_storage
LOC001884,VEH001884,YARD_OKC_01,B,B02,B02-013,2025-05-01 03:16:00,0,0,1,69.9,69.9,priority_based,system,special_equipment
LOC001885,VEH001885,YARD_DAL_01,NR,NR11,NR11-022,2025-04-01 08:28:00,0,0,1,79.1,79.1,first_available,simulation,long_term_hold
LOC001886,VEH001886,YARD_DAL_01,A,A20,A20-017,2025-03-19 01:58:00,0,0,1,61.3,61.3,first_available,system,overflow_capacity
LOC001887,VEH001887,YARD_HOU_01,A,A06,A06-010,2025-02-11 02:48:00,0,0,1,78.0,78.0,optimized,system,long_term_hold
LOC001888,VEH001888,YARD_HOU_01,B,B12,B12-001,2025-03-05 02:19:00,0,0,1,87.2,87.2,first_available,yard_manager,high_priority
LOC001889,VEH001889,YARD_OKC_01,A,A08,A08-016,2025-06-15 05:55:00,0,0,1,88.0,88.0,priority_based,system,long_term_hold
LOC001890,VEH001890,YARD_DAL_01,A,A01,A01-023,2025-06-30 04:13:00,0,0,1,75.3,75.3,priority_based,yard_manager,standard_storage
LOC001891,VEH001891,YARD_HOU_01,A,A19,A19-014,2025-02-22 02:44:00,0,0,1,72.7,72.7,first_available,simulation,special_equipment
LOC001892,VEH001892,YARD_OKC_01,A,A14,A14-020,2025-02-08 03:52:00,0,0,1,83.8,83.8,priority_based,yard_manager,high_priority
LOC001893,VEH001893,YARD_OKC_01,A,A03,A03-008,2025-02-03 01:00:00,0,0,1,84.1,84.1,priority_based,system,high_priority
LOC001894,VEH001894,YARD_HOU_01,B,B14,B14-007,2025-02-24 03:37:00,0,0,1,86.4,86.4,random,yard_manager,special_equipment
LOC001895,VEH001895,YARD_HOU_01,OF,OF17,OF17-017,2025-02-08 04:44:00,0,0,1,91.3,91.3,first_available,yard_manager,high_priority
LOC001896,VEH001896,YARD_HOU_01,HV,HV10,HV10-011,2025-01-13 05:47:00,0,0,1,94.3,94.3,random,simulation,high_priority
LOC001897,VEH001897,YARD_AUS_01,A,A13,A13-024,2025-03-05 01:08:00,0,0,1,82.4,82.4,first_available,simulation,high_priority
LOC001898,VEH001898,YARD_AUS_01,B,B11,B11-005,2025-07-06 03:54:00,0,0,1,85.3,85.3,priority_based,yard_manager,high_priority
LOC001899,VEH001899,YARD_DAL_01,B,B08,B08-024,2025-05-30 08:40:00,0,0,1,73.7,73.7,priority_based,simulation,high_priority
LOC001900,VEH001900,YARD_DAL_01,B,B09,B09-020,2025-03-24 03:45:00,0,0,1,85.3,85.3,first_available,system,long_term_hold
LOC001901,VEH001901,YARD_AUS_01,B,B18,B18-019,2025-02-16 04:49:00,0,0,1,79.8,79.8,random,system,standard_storage
LOC001902,VEH001902,YARD_DAL_01,OF,OF16,OF16-014,2025-07-16 06:39:00,0,0,1,97.4,97.4,random,system,high_priority
LOC001903,VEH001903,YARD_AUS_01,A,A08,A08-023,2025-06-04 06:03:00,0,0,1,75.0,75.0,random,system,standard_storage
LOC001904,VEH001904,YARD_OKC_01,FA,FA07,FA07-019,2025-06-10 03:45:00,0,0,1,88.4,88.4,priority_based,simulation,special_equipment
LOC001905,VEH001905,YARD_OKC_01,B,B07,B07-014,2025-04-11 03:24:00,0,0,1,80.2,80.2,random,yard_manager,special_equipment
LOC001906,VEH001906,YARD_HOU_01,OF,OF01,OF01-011,2025-06-29 01:27:00,0,0,1,95.1,95.1,random,yard_manager,high_priority
LOC001907,VEH001907,YARD_OKC_01,B,B04,B04-012,2025-05-11 06:40:00,0,0,1,60.5,60.5,priority_based,system,special_equipment
LOC001908,VEH001908,YARD_OKC_01,B,B09,B09-013,2025-05-08 08:17:00,0,0,1,94.0,94.0,priority_based,simulation,high_priority
LOC001909,VEH001909,YARD_AUS_01,A,A06,A06-017,2025-05-23 03:47:00,0,0,1,75.4,75.4,optimized,yard_manager,standard_storage
LOC001910,VEH001910,YARD_DAL_01,HV,HV10,HV10-018,2025-07-22 01:49:00,0,0,1,73.7,73.7,random,system,overflow_capacity
LOC001911,VEH001911,YARD_AUS_01,A,A10,A10-015,2025-01-21 02:50:00,0,0,1,88.6,88.6,priority_based,system,standard_storage
LOC001912,VEH001912,YARD_AUS_01,B,B14,B14-007,2025-04-09 01:58:00,0,0,1,85.2,85.2,priority_based,simulation,special_equipment
LOC001913,VEH001913,YARD_HOU_01,A,A17,A17-008,2025-01-19 08:04:00,0,0,1,88.9,88.9,priority_based,system,long_term_hold
LOC001914,VEH001914,YARD_AUS_01,B,B14,B14-014,2025-07-20 03:09:00,0,0,1,58.5,58.5,optimized,system,overflow_capacity
LOC001915,VEH001915,YARD_HOU_01,NR,NR16,NR16-016,2025-02-02 06:27:00,0,0,1,67.1,67.1,priority_based,system,overflow_capacity
LOC001916,VEH001916,YARD_AUS_01,NR,NR14,NR14-024,2025-05-21 08:49:00,0,0,1,89.3,89.3,first_available,system,special_equipment
LOC001917,VEH001917,YARD_OKC_01,B,B17,B17-016,2025-04-12 05:50:00,0,0,1,90.6,90.6,priority_based,system,special_equipment
LOC001918,VEH001918,YARD_AUS_01,B,B16,B16-006,2025-01-08 02:25:00,0,0,1,88.4,88.4,first_available,yard_manager,special_equipment
LOC001919,VEH001919,YARD_HOU_01,A,A16,A16-012,2025-06-26 04:58:00,0,0,1,96.1,96.1,priority_based,yard_manager,standard_storage
LOC001920,VEH001920,YARD_OKC_01,A,A20,A20-010,2025-05-04 01:16:00,0,0,1,65.1,65.1,first_available,yard_manager,high_priority
LOC001921,VEH001921,YARD_OKC_01,A,A17,A17-022,2025-06-10 07:24:00,0,0,1,69.1,69.1,first_available,yard_manager,overflow_capacity
LOC001922,VEH001922,YARD_HOU_01,A,A16,A16-019,2025-04-23 02:51:00,0,0,1,60.3,60.3,priority_based,yard_manager,standard_storage
LOC001923,VEH001923,YARD_AUS_01,A,A09,A09-012,2025-03-09 08:07:00,0,0,1,72.4,72.4,priority_based,yard_manager,standard_storage
LOC001924,VEH001924,YARD_DAL_01,A,A13,A13-003,2025-05-24 08:17:00,0,0,1,63.7,63.7,first_available,system,special_equipment
LOC001925,VEH001925,YARD_OKC_01,B,B12,B12-001,2025-01-29 08:56:00,0,0,1,80.8,80.8,priority_based,yard_manager,special_equipment
LOC001926,VEH001926,YARD_AUS_01,B,B05,B05-022,2025-07-10 02:54:00,0,0,1,74.8,74.8,first_available,system,high_priority
LOC001927,VEH001927,YARD_HOU_01,A,A14,A14-020,2025-02-07 04:12:00,0,0,1,76.5,76.5,first_available,yard_manager,overflow_capacity
LOC001928,VEH001928,YARD_HOU_01,NR,NR20,NR20-021,2025-03-05 04:45:00,0,0,1,58.4,58.4,first_available,system,special_equipment
LOC001929,VEH001929,YARD_OKC_01,FA,FA15,FA15-001,2025-07-09 01:53:00,0,0,1,84.6,84.6,priority_based,simulation,standard_storage
LOC001930,VEH001930,YARD_OKC_01,FA,FA01,FA01-022,2025-03-24 03:04:00,0,0,1,92.7,92.7,priority_based,system,high_priority
LOC001931,VEH001931,YARD_AUS_01,FA,FA19,FA19-006,2025-03-26 04:17:00,0,0,1,81.6,81.6,optimized,simulation,special_equipment
LOC001932,VEH001932,YARD_AUS_01,NR,NR09,NR09-016,2025-06-24 02:57:00,0,0,1,77.9,77.9,first_available,yard_manager,overflow_capacity
LOC001933,VEH001933,YARD_DAL_01,B,B13,B13-025,2025-07-23 04:19:00,0,0,1,74.6,74.6,optimized,system,special_equipment
LOC001934,VEH001934,YARD_HOU_01,NR,NR07,NR07-010,2025-01-05 05:25:00,0,0,1,62.0,62.0,random,system,long_term_hold
LOC001935,VEH001935,YARD_HOU_01,NR,NR12,NR12-018,2025-03-17 01:15:00,0,0,1,76.1,76.1,first_available,yard_manager,high_priority
LOC001936,VEH001936,YARD_AUS_01,A,A16,A16-005,2025-03-26 08:34:00,0,0,1,76.0,76.0,priority_based,yard_manager,special_equipment
LOC001937,VEH001937,YARD_OKC_01,B,B07,B07-014,2025-05-08 03:20:00,0,0,1,74.7,74.7,priority_based,simulation,high_priority
LOC001938,VEH001938,YARD_AUS_01,B,B15,B15-017,2025-05-14 01:21:00,0,0,1,86.5,86.5,optimized,system,special_equipment
LOC001939,VEH001939,YARD_AUS_01,A,A01,A01-009,2025-06-10 08:22:00,0,0,1,84.4,84.4,priority_based,yard_manager,long_term_hold
LOC001940,VEH001940,YARD_HOU_01,B,B13,B13-004,2025-02-01 03:34:00,0,0,1,77.8,77.8,first_available,simulation,long_term_hold
LOC001941,VEH001941,YARD_OKC_01,NR,NR12,NR12-011,2025-05-12 06:01:00,0,0,1,77.8,77.8,first_available,yard_manager,long_term_hold
LOC001942,VEH001942,YARD_OKC_01,NR,NR17,NR17-012,2025-05-08 03:49:00,0,0,1,65.4,65.4,first_available,system,high_priority
LOC001943,VEH001943,YARD_HOU_01,A,A03,A03-022,2025-02-05 03:13:00,0,0,1,68.8,68.8,first_available,yard_manager,standard_storage
LOC001944,VEH001944,YARD_AUS_01,LTH,LTH01,LTH01-021,2025-02-23 03:25:00,0,0,1,72.2,72.2,random,yard_manager,long_term_hold
LOC001945,VEH001945,YARD_HOU_01,B,B01,B01-017,2025-03-15 07:17:00,0,0,1,87.9,87.9,first_available,simulation,standard_storage
LOC001946,VEH001946,YARD_OKC_01,LTH,LTH15,LTH15-014,2025-05-02 08:39:00,0,0,1,88.1,88.1,random,system,standard_storage
LOC001947,VEH001947,YARD_AUS_01,B,B17,B17-016,2025-07-18 06:14:00,0,0,1,66.2,66.2,priority_based,yard_manager,long_term_hold
LOC001948,VEH001948,YARD_AUS_01,NR,NR12,NR12-025,2025-04-13 08:03:00,0,0,1,57.4,57.4,first_available,system,long_term_hold
LOC001949,VEH001949,YARD_AUS_01,OF,OF12,OF12-016,2025-01-23 05:03:00,0,0,1,87.5,87.5,first_available,system,long_term_hold
LOC001950,VEH001950,YARD_DAL_01,FA,FA01,FA01-022,2025-05-21 07:38:00,0,0,1,95.1,95.1,optimized,system,special_equipment
LOC001951,VEH001951,YARD_DAL_01,FA,FA18,FA18-003,2025-02-23 01:46:00,0,0,1,94.5,94.5,random,simulation,special_equipment
LOC001952,VEH001952,YARD_AUS_01,B,B13,B13-018,2025-05-12 07:31:00,0,0,1,92.9,92.9,first_available,system,long_term_hold
LOC001953,VEH001953,YARD_DAL_01,B,B18,B18-019,2025-04-20 01:14:00,0,0,1,81.4,81.4,first_available,system,special_equipment
LOC001954,VEH001954,YARD_OKC_01,FA,FA13,FA13-009,2025-03-02 05:36:00,0,0,1,88.8,88.8,priority_based,system,high_priority
LOC001955,VEH001955,YARD_DAL_01,A,A11,A11-004,2025-03-10 02:58:00,0,0,1,94.0,94.0,optimized,yard_manager,high_priority
LOC001956,VEH001956,YARD_OKC_01,B,B03,B03-002,2025-01-14 01:14:00,0,0,1,78.3,78.3,first_available,yard_manager,special_equipment
LOC001957,VEH001957,YARD_HOU_01,B,B20,B20-018,2025-01-11 07:37:00,0,0,1,70.0,70.0,priority_based,simulation,overflow_capacity
LOC001958,VEH001958,YARD_OKC_01,B,B20,B20-004,2025-03-18 07:37:00,0,0,1,59.8,59.8,priority_based,yard_manager,standard_storage
LOC001959,VEH001959,YARD_OKC_01,FA,FA08,FA08-008,2025-06-03 07:12:00,0,0,1,87.3,87.3,priority_based,yard_manager,high_priority
LOC001960,VEH001960,YARD_DAL_01,FA,FA19,FA19-013,2025-01-29 07:23:00,0,0,1,89.7,89.7,optimized,yard_manager,standard_storage
LOC001961,VEH001961,YARD_AUS_01,A,A15,A15-016,2025-01-24 05:50:00,0,0,1,75.1,75.1,optimized,system,high_priority
LOC001962,VEH001962,YARD_DAL_01,LTH,LTH12,LTH12-012,2025-03-08 05:07:00,0,0,1,71.1,71.1,first_available,system,special_equipment
LOC001963,VEH001963,YARD_HOU_01,FA,FA16,FA16-018,2025-01-16 02:28:00,0,0,1,76.9,76.9,optimized,yard_manager,standard_storage
LOC001964,VEH001964,YARD_DAL_01,B,B07,B07-021,2025-03-17 04:49:00,0,0,1,69.6,69.6,first_available,yard_manager,overflow_capacity
LOC001965,VEH001965,YARD_OKC_01,B,B03,B03-002,2025-01-23 02:34:00,0,0,1,88.9,88.9,priority_based,yard_manager,high_priority
